date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:12:13	25944/25944	---M--	200	added ('OK')	image/webp	etag:%22e68925e9cf26f83f73ff60736db2afbf-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-141.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-141.webp	(from https://econest-html.netlify.app/econest/blog-grid)
00:12:14	74412/74412	---M--	200	added ('OK')	image/webp	etag:%22cee472952fd46db3e2dc2c4ffcda1946-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-144.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-144.webp	(from https://econest-html.netlify.app/econest/blog-standard)
00:12:15	538/538	---M--	200	added ('OK')	image/webp	etag:%227c01b165746ccf61f09a6489d7112f24-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-143.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-143.webp	(from https://econest-html.netlify.app/econest/blog-standard)
00:12:16	86472/86472	---M--	200	added ('OK')	image/webp	etag:%22c6557890d7541c84c22a91b47c01ad5f-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-145.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-145.webp	(from https://econest-html.netlify.app/econest/blog-standard)
00:12:17	80290/80290	---M--	200	added ('OK')	image/webp	etag:%2239d51c77f84a2bf076f52de6b05d80a8-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-146.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-146.webp	(from https://econest-html.netlify.app/econest/blog-standard)
00:12:18	42284/42284	---M--	200	added ('OK')	image/webp	etag:%223238fb53fca1eaa98fe5bd8a4a47f82c-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-147.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-147.webp	(from https://econest-html.netlify.app/econest/blog-standard)
00:12:19	97414/97414	---M--	200	added ('OK')	image/webp	etag:%2235b80aad02dfe546b9ce1f7c527ebdc5-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-148.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-148.webp	(from https://econest-html.netlify.app/econest/blog-details)
00:12:19	19096/19096	---M--	200	added ('OK')	image/webp	etag:%22766dbedf3cc62b426794bef6cde0f972-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-150.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-150.webp	(from https://econest-html.netlify.app/econest/blog-details)
00:12:20	13842/13842	---M--	200	added ('OK')	image/webp	etag:%22a36167335b636e04c55cacac65286a7f-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-149.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-149.webp	(from https://econest-html.netlify.app/econest/blog-details)
00:12:21	17198/17198	---M--	200	added ('OK')	image/webp	etag:%22096555896a3a820ba19e8897c993395e-ssl%22	https://econest-html.netlify.app/econest/assets/img/thumbs/thumb-151.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/thumbs/thumb-151.webp	(from https://econest-html.netlify.app/econest/blog-details)
00:12:22	37852/37852	---M--	200	added ('OK')	image/webp	etag:%220787fed186e9b652306581a31654dfe2-ssl%22	https://econest-html.netlify.app/econest/assets/img/shapes/shape-34.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/shapes/shape-34.webp	(from https://econest-html.netlify.app/econest/contact)
00:12:22	38212/38212	---M--	200	added ('OK')	image/webp	etag:%227f31e1c74d9abfca7d0b874ba1038d03-ssl%22	https://econest-html.netlify.app/econest/assets/img/shapes/shape-35.webp	D:/All%20class/class%2012/econnect/econest-html.netlify.app/econest/assets/img/shapes/shape-35.webp	(from https://econest-html.netlify.app/econest/contact)
